customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,address,postcode,state
226,Bondie,Letty,Male,96,1977-11-11,Database Administrator IV,Manufacturing,Mass Customer,04139 Delladonna Place,2519,NSW
227,Wendall,McKeand,Male,99,1973-08-14,Accountant I,Entertainment,Mass Customer,2 Scott Circle,2506,NSW
228,Lucia,Pickervance,Female,59,1986-05-25,Systems Administrator II,Manufacturing,High Net Worth,92253 Kensington Drive,2209,NSW
229,Vaughn,Lambis,Male,30,1966-03-06,0,Property,High Net Worth,93 Westend Terrace,2116,NSW
230,Maegan,Scyone,Female,74,1954-06-24,Internal Auditor,Property,High Net Worth,4 5th Point,2075,NSW
231,Basile,Winsor,Male,48,1995-08-05,Design Engineer,Financial Services,Mass Customer,11667 Blackbird Street,2226,NSW
232,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,0 Sommers Circle,2145,NSW
233,Art,Barwell,Male,34,1986-08-08,Environmental Tech,Property,Mass Customer,2 Northridge Street,2508,NSW
234,Mead,Alpes,Female,71,1969-08-12,Chief Design Engineer,Retail,High Net Worth,816 Spohn Center,2036,NSW
235,Leona,Phateplace,Female,30,1976-12-26,Social Worker,Health,Mass Customer,98 Service Court,2018,NSW
236,Tybalt,Gillingwater,Male,79,1954-10-30,Research Nurse,Health,Affluent Customer,6 Morning Park,3666,VIC
237,Reginald,Dartan,Male,18,1974-03-07,Account Coordinator,Property,High Net Worth,4263 Hanson Place,2021,NSW
238,Max,Bilborough,Male,54,1984-02-04,Programmer III,0,Mass Customer,6159 Katie Street,2750,NSW
239,Wells,Pressman,Male,62,1992-12-13,Registered Nurse,Health,Affluent Customer,95 Eliot Street,4514,QLD
240,Gavin,Fawks,Male,49,1989-07-28,Administrative Assistant III,IT,High Net Worth,0 Westend Park,2525,NSW
241,Quillan,Duigan,Male,94,1987-05-09,Quality Engineer,Entertainment,Mass Customer,39988 Porter Pass,4152,QLD
242,Taite,Droghan,Male,17,1992-03-20,Nurse,Property,Affluent Customer,0796 Melody Park,2200,NSW
243,Barbara,Croxley,Female,94,1976-09-02,Teacher,Manufacturing,High Net Worth,2914 Vahlen Lane,2250,NSW
244,Germayne,Sperry,Male,57,1974-11-25,0,Retail,Affluent Customer,65 Kinsman Trail,3023,VIC
245,Noell,Grahlmans,Female,6,2001-09-26,Associate Professor,Financial Services,Affluent Customer,07227 Hoard Terrace,3500,VIC
246,Binny,Whight,Female,63,1991-02-28,Technical Writer,Manufacturing,High Net Worth,25503 Evergreen Drive,4300,QLD
247,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,2 2nd Plaza,2283,NSW
248,Inger,Eskell,Female,76,1978-04-15,Clinical Specialist,Health,Affluent Customer,122 Melrose Drive,2102,NSW
249,D'arcy,Slay,Male,65,1992-09-13,Quality Control Specialist,IT,High Net Worth,37024 Anniversary Place,2204,NSW
250,Kristofer,0,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,91141 Huxley Parkway,2040,NSW
251,Mala,0,Female,88,1977-12-24,VP Sales,Financial Services,Affluent Customer,04 Fallview Trail,2749,NSW
252,Anthea,Ruskin,Female,39,1983-01-24,Account Coordinator,Property,Mass Customer,8029 Gulseth Center,2304,NSW
253,Amalee,Choak,Female,82,1997-05-11,Food Chemist,Health,Mass Customer,77248 Columbus Drive,2340,NSW
254,Barbie,Rubi,Female,98,1961-09-22,Information Systems Manager,Retail,Mass Customer,0850 Schmedeman Drive,3580,VIC
255,Keeley,Kruger,Female,2,1954-01-15,Desktop Support Technician,IT,Mass Customer,131 Northfield Parkway,3355,VIC
256,Linell,Beadle,Female,16,1975-05-07,Director of Sales,Health,High Net Worth,5130 Manley Court,2287,NSW
257,Marissa,0,Female,70,1966-02-08,Sales Associate,Manufacturing,Affluent Customer,879 Coolidge Point,2324,NSW
258,Othella,Keher,Female,24,1992-05-03,Administrative Officer,Manufacturing,High Net Worth,6759 Nevada Point,2323,NSW
259,Venita,Dymick,Female,70,1983-07-22,Senior Developer,Health,High Net Worth,8208 Parkside Point,2320,NSW
260,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,15 Straubel Way,4680,QLD
261,Marve,Pryn,Male,74,1977-10-15,Structural Engineer,0,Mass Customer,7 Eastlawn Street,2346,NSW
262,Cordie,Petrelli,Male,97,1977-12-23,0,Health,High Net Worth,42067 Duke Terrace,2031,NSW
263,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,50 Everett Way,2064,NSW
264,Jedd,Spiby,Male,31,1977-12-07,Technical Writer,Health,Mass Customer,454 Green Ridge Avenue,2176,NSW
265,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,19220 Evergreen Crossing,3195,VIC
266,Lelia,Garatty,Female,69,1989-07-19,Account Executive,Retail,Affluent Customer,109 Tomscot Avenue,2010,NSW
267,Edgar,Buckler,U,53,0,0,IT,High Net Worth,48 Arizona Drive,2768,NSW
268,Kacie,Kidston,Female,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,92 Lyons Place,2752,NSW
269,Zacherie,Grindley,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,47 Jana Junction,3802,VIC
270,Auberta,Roundtree,Female,38,1970-12-10,Budget/Accounting Analyst III,0,Mass Customer,90173 Oneill Place,3071,VIC
271,Doll,Burtwell,Female,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,6262 Elgar Avenue,4735,QLD
272,Arlie,Crean,Female,22,1987-06-06,Product Engineer,Retail,Mass Customer,5668 Corscot Circle,2065,NSW
273,Nevile,Abraham,Male,54,1963-04-22,Computer Systems Analyst IV,0,Mass Customer,8 Texas Plaza,3081,VIC
274,Tessi,Hesse,Female,66,1976-09-15,Social Worker,Health,Mass Customer,32062 Oak Terrace,3205,VIC
275,Dud,0,Male,7,1955-07-27,VP Sales,Health,High Net Worth,07158 Roth Pass,2165,NSW
276,Goldi,Dwine,Female,47,1990-03-25,0,Financial Services,Mass Customer,370 Portage Parkway,3125,VIC
277,Jehanna,Alvarado,Female,69,1956-02-19,VP Product Management,0,High Net Worth,19795 Bultman Circle,4214,QLD
278,Sydney,Georger,Male,22,1997-07-30,Executive Secretary,0,Affluent Customer,3 Corscot Crossing,2030,NSW
279,Tamera,Hinckes,Female,0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,34 Kim Center,2036,NSW
280,Welch,MacAllaster,Male,15,1995-03-22,Geologist I,0,Affluent Customer,8 Starling Pass,2767,NSW
281,Jeanette,Sizzey,Female,51,1972-12-27,Cost Accountant,Financial Services,High Net Worth,36 Vidon Parkway,2798,NSW
282,Lauren,Curcher,Male,82,1989-10-27,VP Quality Control,Argiculture,High Net Worth,8 Riverside Place,4211,QLD
283,Sari,Noye,Female,34,1991-02-04,Assistant Manager,Retail,Mass Customer,28604 Bellgrove Circle,4508,QLD
284,Seth,Moorman,Male,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,2 Cottonwood Road,2032,NSW
285,Julee,Janovsky,Female,3,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,58 Parkside Hill,2117,NSW
286,Kiley,Canaan,Male,99,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,747 Thackeray Circle,4551,QLD
287,Hannie,Wodham,Female,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,5583 Prairie Rose Trail,2765,NSW
288,Ebenezer,Seedman,Male,71,1985-09-08,0,Manufacturing,High Net Worth,071 Cardinal Point,3064,VIC
289,Modestia,Lithgow,Female,43,1970-04-12,Clinical Specialist,Health,High Net Worth,7169 North Lane,2023,NSW
290,Giorgio,Kevane,U,42,0,Senior Sales Associate,IT,Mass Customer,6923 Tennessee Circle,2766,NSW
291,Aime,Burston,Female,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,8207 Cascade Court,3810,VIC
292,Gelya,Gerant,Female,42,1961-11-24,VP Product Management,0,Affluent Customer,2 Brentwood Place,4151,QLD
293,Virgilio,Willcocks,Male,80,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,00 5th Lane,2830,NSW
294,Magnum,Slowan,Male,39,1959-04-01,Recruiting Manager,0,High Net Worth,807 Beilfuss Crossing,3030,VIC
295,Lena,Chape,Female,64,1964-12-26,Database Administrator II,0,Mass Customer,76 Graedel Street,4812,QLD
296,Marshal,Rathbone,Male,34,1972-06-19,0,Health,High Net Worth,29886 Crownhardt Crossing,2141,NSW
297,Cecile,MacLise,Female,33,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,1 Drewry Junction,3810,VIC
298,Maurise,Lenglet,Male,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,83 Brickson Park Drive,3029,VIC
299,Corabelle,Hartnell,Female,80,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,95 Almo Junction,2173,NSW
300,Malachi,Hadcroft,Male,88,1956-06-22,Clinical Specialist,Health,Mass Customer,08 Golf View Plaza,3199,VIC
301,Hildy,Bilbrook,Female,54,1980-10-10,Developer IV,Manufacturing,High Net Worth,6170 Buena Vista Way,2320,NSW
302,Laurice,Colgrave,Female,32,1977-03-27,0,Health,Mass Customer,0 Orin Place,4506,QLD
303,Shane,Smetoun,Female,59,1974-08-15,Assistant Professor,Argiculture,Mass Customer,20924 Banding Crossing,2516,NSW
304,Paddy,Mumbray,Male,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,91193 Petterle Road,2035,NSW
305,Cris,Chellam,Female,1,1974-03-17,Financial Analyst,Financial Services,Mass Customer,01459 Fremont Place,2747,NSW
306,Ruy,Adanet,Male,19,1973-08-02,Registered Nurse,Health,High Net Worth,58 Spenser Circle,3030,VIC
307,Ruben,Handlin,Male,55,1984-08-18,Clinical Specialist,Health,Affluent Customer,93 Lawn Park,3152,VIC
308,Iver,Dobsons,Male,2,1983-03-09,Database Administrator I,IT,High Net Worth,5982 Mosinee Avenue,3340,VIC
309,Maurizia,Ligerton,Female,53,1974-10-02,Clinical Specialist,Health,Mass Customer,37006 Hoard Circle,3182,VIC
310,Myranda,Clowser,Female,0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,06 Corry Pass,2450,NSW
311,Jaimie,Halms,Female,86,1957-08-16,Internal Auditor,Health,High Net Worth,099 Nova Plaza,2227,NSW
312,Garek,Prattin,Male,44,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,252 Mockingbird Plaza,2216,NSW
313,Theo,McKune,Male,70,1987-12-22,Operator,Manufacturing,Mass Customer,990 Kensington Park,3796,VIC
314,Catie,Advani,Female,27,1962-08-25,Marketing Assistant,Retail,High Net Worth,706 Anniversary Alley,3064,VIC
315,Lisa,Odlin,Female,67,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,52 Corben Place,3197,VIC
316,Genni,Larway,Female,72,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,4270 Loeprich Lane,3064,VIC
317,Elicia,Dahler,Female,26,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,2 Clyde Gallagher Drive,2232,NSW
318,Libbie,Castelin,Female,21,1969-05-19,Programmer III,Retail,Affluent Customer,671 American Ash Way,2365,NSW
319,Madelle,Matteris,Female,32,1971-10-11,0,Retail,Mass Customer,93 American Ash Avenue,2747,NSW
320,Aldous,Cubin,Male,19,1997-02-09,Registered Nurse,Health,Mass Customer,1108 Nevada Junction,4701,QLD
321,Christean,Finnes,Female,58,1973-09-15,Marketing Manager,0,Mass Customer,41 Spaight Road,4503,QLD
322,De,Denington,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,5 Schurz Place,4350,QLD
323,Celka,Goodrich,Female,54,1973-06-04,Senior Developer,Health,Mass Customer,82 8th Alley,4210,QLD
324,Franz,Lyptrit,Male,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,84 Lawn Way,2223,NSW
325,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,0 Coolidge Avenue,4122,QLD
326,Guenna,Spensly,Female,74,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,0 Graceland Plaza,2515,NSW
327,Cris,Richfield,Female,10,1968-07-24,Design Engineer,Health,Mass Customer,8717 Mandrake Place,4214,QLD
328,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,2 Thierer Lane,3437,VIC
329,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,19507 Red Cloud Park,3338,VIC
330,Port,Pancost,Male,78,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,3 Golf Course Avenue,2203,NSW
331,Ford,Groucock,Male,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,042 Bunker Hill Avenue,2088,NSW
332,Liza,Trouel,Female,23,1978-08-19,Registered Nurse,Health,High Net Worth,45793 Nancy Plaza,4226,QLD
333,Debbi,Doohey,Female,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,314 Northland Plaza,4213,QLD
334,Fredi,Iannuzzelli,Female,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,3093 Mockingbird Place,3356,VIC
335,Debee,Martynov,Female,20,1983-04-19,Senior Editor,0,Affluent Customer,82 Mcbride Trail,3223,VIC
336,Georgiana,Wallington,Female,91,1980-01-06,0,Manufacturing,High Net Worth,24044 Bonner Hill,3032,VIC
337,Shaylah,Urquhart,Female,67,1979-10-08,Statistician IV,Argiculture,High Net Worth,1 Rowland Circle,3105,VIC
338,Hilliary,Littrell,Female,33,1958-03-14,0,Health,Mass Customer,7 Arapahoe Pass,3101,VIC
339,Nanny,Casero,Female,56,1980-01-11,Human Resources Manager,Health,Mass Customer,7905 Spaight Alley,2763,NSW
340,Joshuah,Purvey,Male,39,1973-07-31,0,Argiculture,Mass Customer,8 Grayhawk Circle,2089,NSW
341,Jeremiah,Wasling,Male,10,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,3 Lyons Road,2759,NSW
342,Winslow,Hammant,Male,40,1987-05-19,Programmer IV,Health,High Net Worth,72419 Eagan Road,2040,NSW
343,Nicole,Johananoff,Female,76,1957-08-14,Recruiter,Property,Affluent Customer,6860 Green Ridge Avenue,2126,NSW
344,Carlene,Eyckelbeck,Female,91,1973-07-18,0,0,High Net Worth,85 Straubel Park,2147,NSW
345,Tish,Oleksiak,Female,74,1989-02-03,Senior Sales Associate,Health,High Net Worth,08 Ronald Regan Plaza,2251,NSW
346,Timmie,Eisikowitz,Male,68,1981-03-15,Financial Analyst,Financial Services,Mass Customer,44621 Linden Drive,2155,NSW
347,Berkly,Grishinov,Male,50,1965-06-06,Marketing Manager,Financial Services,Mass Customer,3 Moulton Lane,2153,NSW
348,Gan,Devoy,Male,20,1980-11-01,Assistant Professor,Retail,Mass Customer,7633 Mayer Plaza,2768,NSW
349,Vinnie,Usherwood,Female,35,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,98 Westerfield Trail,3127,VIC
350,Carmela,Jesper,Female,47,1977-12-09,Clinical Specialist,Health,Mass Customer,1826 Hazelcrest Park,3087,VIC
351,Dev,Hafner,Male,69,1999-05-12,Pharmacist,Health,Mass Customer,98 Sutteridge Point,3131,VIC
352,Orrin,Finding,Male,12,1979-07-08,Sales Representative,Retail,Mass Customer,6 Sunbrook Center,4350,QLD
353,Antonia,Cardis,Female,9,1980-10-09,Information Systems Manager,0,Mass Customer,143 Elka Circle,3134,VIC
354,Mavra,Donavan,Female,87,1980-11-26,Legal Assistant,Property,Mass Customer,0293 Porter Crossing,2830,NSW
355,Stacy,Gullane,Female,97,1979-06-01,Database Administrator II,Retail,Mass Customer,7447 Nevada Park,2193,NSW
356,Nichole,0,Female,10,1975-03-30,Librarian,Entertainment,High Net Worth,7 Park Meadow Drive,4055,QLD
357,Betta,Shrimpton,Female,21,1969-01-25,Director of Sales,0,Affluent Customer,780 Carberry Place,3199,VIC
358,Kippie,Crimpe,Female,54,1985-12-27,Accounting Assistant IV,0,Mass Customer,5337 Dennis Pass,2170,NSW
359,Dulcine,Gauson,Female,2,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,7 Debs Point,2322,NSW
360,Atalanta,Starbucke,Female,64,1956-04-02,Staff Scientist,Property,Mass Customer,708 Russell Parkway,2530,NSW
361,Stephana,Minero,Female,59,1999-03-27,Software Engineer IV,Health,Mass Customer,66286 Homewood Alley,2075,NSW
362,Jamima,Pirolini,Female,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,8728 Express Way,2340,NSW
363,Sabrina,Caddy,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,93583 Moland Way,2066,NSW
364,Leontyne,Simpkiss,Female,96,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,18264 Maryland Way,4217,QLD
365,Romona,Capitano,Female,98,1976-06-27,VP Quality Control,Property,High Net Worth,411 Homewood Lane,4020,QLD
366,Constance,Ucchino,Female,7,1954-01-08,Librarian,Entertainment,High Net Worth,8 Mariners Cove Drive,2096,NSW
367,Katrinka,Sturrock,Female,93,1985-02-17,Programmer II,Manufacturing,Mass Customer,279 Jenna Circle,2179,NSW
368,Lacee,Roan,Female,32,1986-11-26,0,Financial Services,High Net Worth,382 Maywood Parkway,4127,QLD
369,Alic,Trenear,Male,19,1991-08-24,Actuary,Financial Services,Mass Customer,6085 Petterle Circle,3130,VIC
370,Trstram,Bondesen,Male,91,1998-07-27,0,Telecommunications,Affluent Customer,06324 Michigan Trail,4570,QLD
371,Pernell,Favelle,Male,7,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,92808 Mallard Terrace,3215,VIC
372,Moina,Thumim,Female,19,1987-08-13,Graphic Designer,Property,Affluent Customer,841 Anderson Drive,3101,VIC
373,Eva,Colenutt,Female,95,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,67884 Fair Oaks Parkway,3931,VIC
374,Valdemar,MacCoughen,Male,81,1992-01-22,Senior Financial Analyst,Financial Services,Mass Customer,1823 Judy Center,3165,VIC
375,Salvidor,Renzo,Male,13,1976-08-23,Automation Specialist II,Manufacturing,Mass Customer,953 Eliot Crossing,2166,NSW
376,Marena,Brunotti,Female,60,1966-10-24,Financial Advisor,Financial Services,Mass Customer,90761 Shasta Pass,3936,VIC
377,Levy,Bonavia,Male,65,1999-05-19,Staff Scientist,Argiculture,Mass Customer,259 Barnett Crossing,2265,NSW
378,Raquela,Yuille,Female,98,1974-05-04,Senior Developer,Retail,Mass Customer,0 Brown Trail,2203,NSW
379,Bert,Ainslie,Male,2,1980-03-13,0,Manufacturing,High Net Worth,3467 Prairie Rose Lane,3034,VIC
380,Teriann,Birdsey,Female,66,1956-05-15,Structural Engineer,Property,Mass Customer,24 Scoville Parkway,4670,QLD
381,Leesa,Castleman,Female,99,1996-11-30,Sales Associate,0,Affluent Customer,010 Namekagon Parkway,2062,NSW
382,Issiah,Fardell,Male,68,1985-08-14,Research Nurse,Health,Mass Customer,99826 Steensland Avenue,2162,NSW
383,Barclay,Shalders,Male,37,1978-07-15,Nurse Practicioner,0,Affluent Customer,28809 Mesta Pass,4170,QLD
384,Friederike,Bestar,Female,70,1976-08-06,0,Financial Services,Affluent Customer,201 Randy Parkway,3033,VIC
385,Kendall,Humes,Male,69,1966-12-07,Project Manager,Health,High Net Worth,58211 Surrey Crossing,2170,NSW
386,Ethelyn,Pincott,Female,63,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,720 Menomonie Avenue,2749,NSW
387,Spike,Thieme,Male,34,1977-02-19,Administrative Officer,Financial Services,Mass Customer,4604 Cordelia Drive,2144,NSW
388,Carlye,Bartle,Female,53,1966-05-25,0,Financial Services,Mass Customer,3788 Service Trail,3805,VIC
389,Dorene,Scrivner,Female,97,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,8 Holy Cross Center,2047,NSW
390,Royall,Slimings,Male,83,1997-11-25,Programmer Analyst II,Health,Affluent Customer,740 Calypso Drive,2100,NSW
391,Duffie,Woodier,Male,80,1970-03-25,0,Argiculture,Mass Customer,9457 Arizona Plaza,2642,NSW
392,Brandyn,Morrid,Male,38,1978-06-14,Safety Technician I,Property,Mass Customer,75 Bartillon Street,3228,VIC
393,Cesaro,Isbell,Male,35,1955-02-08,Associate Professor,Manufacturing,Mass Customer,7 Reinke Junction,2145,NSW
394,Roanne,Cowthard,Female,70,1977-06-06,Legal Assistant,Health,High Net Worth,7343 Washington Road,2287,NSW
395,Penn,Burkinshaw,Male,28,1976-11-27,Data Coordiator,Retail,High Net Worth,3 Valley Edge Trail,3444,VIC
396,Peria,Iscowitz,Female,98,1967-01-25,Systems Administrator III,Telecommunications,High Net Worth,32 Farragut Avenue,2076,NSW
397,Nerissa,Foote,Female,86,1981-09-02,Paralegal,Financial Services,Affluent Customer,5 Florence Hill,4124,QLD
398,Randee,Douberday,Female,20,1969-01-18,0,Retail,Affluent Customer,095 Prairieview Circle,3191,VIC
399,Nickie,Neissen,Male,26,1976-07-18,Engineer III,Manufacturing,Affluent Customer,47226 Algoma Place,4305,QLD
